sample_id,nhle_list_entry,geographic_group_id,terrain_provenance_id,survey_year,source_resolution_m,processing_version,patch_size_m,acquisition_status,raw_qa_status,representation_qa_status,representations,qa_status,raw_sha256,patch_sha256,processed_sha256,cross_cell,overlap_group_id
E001P-357c64cd54b4,1011272,BNG_100KM_E4_N5,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,192df8c07d1a07db450647f971d4f871ba302a0478cd96f5a48e6e719a6dce9b,c70b9cb5cbc3c5269abe27860b1475fad84d7f2555e60d825fb2bb4823b8362f,2db7a3fe8e8711646ca6645e0b1723f204258460325b7991834bb3472b8f4995,False,
E001P-35866883594c,1011833,BNG_100KM_E4_N5,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,e4f1eec415c8213442e62666fdef2ba44ba9a047b5a5e9b1212fab2a3f22d060,f1c7c0d92e310e5c38cf31fd8d79d540711b94b3153680badaac57cb12e45c1a,ff44e95423f93d8ae341b4baaa97ec06f3fe5fe597aa63da8c7138117cfe9227,False,
E001P-35892494ae4b,1009026,BNG_100KM_E4_N1,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,7c7443d1d25a74597e055235d1f94eb4ac26ca0abf3687cfa75987113dc778ff,68b907f93dcd80848b81219d723e15f2ec74c12f21a6b245551f7e84c2d11f8b,c4e6b5a83900f073381d30379ae442b7dc8698295823b55257be2ec2a50321cc,False,
E001P-35df044d4248,1011279,BNG_100KM_E4_N5,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,298efbd10fea2a97934efe963af4da17cea79c2be9bdd144f39d67a082819894,327c59dbe4e53b4f8d61b20613d8133aad20002249b626e36e715b35b77f5e13,08251624d2341309e6fecf27a166369d5c86c62457a3e4d80d4b6203b81a9e3e,False,
E001P-35f3839a8c78,1015991,BNG_100KM_E2_N0,EAP-a800a13742ee,2022,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,894358edf8bd0cc0bb862932c54197e78573352280fcf7884b4489fb0a69ad6c,5d624306ffe8754688e95f09e74d9e18d1f653ed0c296e2701b96da8bcfe336f,2f665411bf5b4091d58c4a35e7d07dbb2736c6b5a44aee502d8dc5a167aed27d,False,
E001P-38adfe10bb5d,1013879,BNG_100KM_E6_N2,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,c3c622c2c95f10c32eb071fb4082a482686754fec05bcbea1265e3ebf1087795,c59aad4bdae54ba37a45d4cbe9c9e8bcd634a835d190d54f11d1c2c6a967d00d,878a2fa3c7c0ef40a3121239173164ea0208c6aeeaa48df109fbbad28d93ee5d,False,
E001P-38da87c5efd5,1011965,BNG_100KM_E4_N5,EAP-fa2ffbdc01b2,2009,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,fda3fe48a09e68cb4f7c84522879711221779fed8e2aafd3c93478fb44b25321,9abf96e801463181e972eff06cd163ce1d564124c8b7c6e43f787fb8ca1df7fb,754aadd46df8186061f8eb1fe25fe3028908e24a196a6924e8e7ff488e24c0b5,False,
E001P-398e3e398328,1020357,BNG_100KM_E5_N1,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,132e330bf84b3ccc3fdfb0828870b13236a9be50d06c6650257ba58f2f0bebc3,775dccc83af6db8b2da53995ae823b53c78337cb866deeaf4435aec7ebab1f2b,7223a5272694c73ebcafa58c3ea4e19a4e9512ac6f6d63604866efb9f0ed2347,False,
E001P-3a5d8b713a5f,1016829,BNG_100KM_E3_N3,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,bd7a2aacb0e11c9d27a2484bac49604d7023591aca909df2fe94484daf95d9f9,cbf11874f0a83c3faca26fc59411442da0fe52102066a16c996ed667cb0b6ee6,cfcec08ca49af1aee266d9bb6f7986438d803170b04a9a1cea7503756c543db4,False,
E001P-3f3e05b7947b,1011511,BNG_100KM_E3_N5,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,f8d124fbbf42efef6752016396139ba3495652adc0123f1d7708f87eaa426b5d,eb2fc10fab32d092c91d162bd5d730bc52dab83ef600060b80cbd42271d9bfc5,49a4fbff9f9691d7e2f87107e588eca88f18c5f4aceb594894efe64380a59edb,False,
E001P-41456d2a7a43,1010010,BNG_100KM_E4_N0,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,7cc60ce142983907abf02759b02f51cb53666afbdf531c1c1deb43e4f6ea63e6,07ffae65083b16a203b4bee7b1f2ab0b40d5be858821b91fc02c2608062ae9bd,42b6d54d5c6296cb4d0ea2c7ef16dc150bcd506d39f3ccc8213801e40c56621d,False,
E001P-47e46c734663,1007734,BNG_100KM_E5_N4,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,b209af6cb8dbfedf28b282373505dd8e069e1667a1bc30a111400d4f283e31c1,5a2c615d4e7ab2ec8592bc7ed2ab239e323fe3fa18c5a5689555ba71eefa2b98,a6b58e8c4c3f6348eb6bff470a3fe288d864f3e93e8d3681413aba53fd089ee9,False,
E001P-47ff5f35a931,1018045,BNG_100KM_E5_N2,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,1bf4231280ae2ed2ff1e5b518b91b490b079dbeccc711d4ef8079d6bac29db40,57427e14c0ed61ce1797ecadd5ea28060fb8e3698153308e4671f20e1e0b0d76,77a070fd1e796e93da0efa5f4d915139ce9c927da39e9cdae1f3fa57e2ecf9a8,False,
E001P-484b9decb35a,1017967,BNG_100KM_E2_N0,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,8c59f333b31f8eb97cf42aadf90196956909d8ea732f14edb0a07254a82cc410,65ecca22711e1b27861e2c81eb4af8b76221cb7094eb90df07c0fb830855bd2f,3b2eda33285d0840895d6cae4f057d0ea84a1f3dd99f4b2a7cf20a49861d29ae,False,
E001P-48a754407212,1009249,BNG_100KM_E5_N2,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,e92fd3ab6f6b2f9c008d2a6e76eec12cab06924973dba35f96d00fe8828803e8,32c0119ccbca4094da90d66056f79a0864a321d7177577bd9f6a66da9d2d7723,99f0b97691260a7b555768f69ea36e9f73c3e44eb12355d44e1478e4446c2388,False,
E001P-48ba248bd720,1014846,BNG_100KM_E3_N1,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,c4f1a59142681c237ed66f5d4ad698ce155608336780206592d146b41b5e4808,4d1b2fccddbc727d7b12400100726c5baf96f40ecdb344f687bb5ac758ddcf89,12186e8d10d721ec297c01475bc50f0d84b98da357a8d04e33872a829f855154,False,
E001P-48d069b3fe47,1008287,BNG_100KM_E3_N1,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,ebb9756b031c40b3003c18bf941ffe30ea5583acd3a4af4fd04dfa2097826df3,95a86d5f1eda2d33ecdeef51f101eeb7231b5d12c5fe9d595a7db6140f19f64a,2e17b47e2ca677190e4be590a2d9ed8d6f067734c6f887d597de4d9159c736c0,False,
E001P-4a80187aa7a4,1010405,BNG_100KM_E3_N1,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,91a70033a9f9a97d5f5c767493459cbc776506ca42dda09fa693854843f72209,148c87f8e23dc935f120a1c2ba95a0598653160f9902369313833e2d05678777,5a16bc6185e9699a07ded6d635e8c97bf9c2e09465e4ca9517e00b0be37df07b,False,
E001P-4aca0288053d,1007340,BNG_100KM_E3_N2,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,d3e939ce8788efeaaff015f78c6e01f9087c574dd2f068a38037129ac1ba80fb,de54643b0367b9ad731ff01e130f9902f08f1c3aff7d9ddf0da3cdb24c3522e4,442db3b5b174de059e09d87443c690bab4e55f4ebe021b278eef24f8f2042a52,False,
E001P-4c008470f424,1007745,BNG_100KM_E5_N4,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,1894f4d7f8a3d63c64c15f857a9877f0c9a6d791f74d3f8a57eb66d5bb5d2fd0,0fb39223a93543b0d675e67655c2664066d052da59a616adae1c788b159510c2,dc32781106ca0a22a02b9c5ee12a276f399cf0a08f259ffa8471ae55005ef36d,False,
E001P-4d7bd772d6f8,1003050,BNG_100KM_E1_N0,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,1541f4127163804421cb212e1580ec05e4f3cec2add242bd773d991a01703521,51da58c69e7fff546ed8501780309ea369438c2aa4e6501a22243c5ceb46add8,cbcc9db4388c30eae30ffb72629c2e0ecf4cb52b8bcb12472a7eaaf8f51d395f,False,
E001P-4e92968f48c6,1008719,BNG_100KM_E4_N3,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,b24ab437dc18c6c42999d4f009b2c007e76ce7b65c96426db8032c100149c443,b8c755d704678599e542e9c668106315c52977a0ff0ba565be98a9e17bc9fbde,d3057dd29a558c80d5303e7d4a13b1c5e7b2a30163a053d4dbb5bafafbb86456,False,
E001P-501a3f5eacbd,1020210,BNG_100KM_E5_N3,EAP-8e32eccbc87e,2017,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,889b10938ff118029351c6dd798fa5e6c3e31687a8e30babee0370d7bc7a18fb,d4d16054f1face14cfad770a35bee5330987b51d78a3bc7803d44a2b0c88f348,9e76b27e4948e90f82f1ff038bec0f53ec5d34380d5247ffdc66ef9221232548,False,
E001P-503f67814972,1008911,BNG_100KM_E3_N4,EAP-a800a13742ee,2022,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,79e1225148e082b7a505a21442aa0c11c3ff54afc012f5aad064d1da95f3afa3,734493d03f0a7efb33753e019d10f867b89859942c43e1b807959b223eaa0761,900812fb690a6126d0c8c3152a960fd3e09934ff9107ef6db776e5f922cf0681,False,E001O-0157ec1605ec
E001P-51608b858a44,1008132,BNG_100KM_E5_N4,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,dd4c0ede80f871fccd9eb21c663d07fb379edf07f9793c5371e976a957cab192,1d38a4d3cd334f8235a4b09988c58360a8ddd84be6206c0b4ffa6f9fd3ed1e39,591330e119703c6aaa6eb186535fca8094fe302a2828c464e9812cce1a71c1cf,False,
E001P-5396065ca2a8,1019320,BNG_100KM_E2_N0,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,55240e84c28a299ab0e67f033d4335200b301603ff91e21d48cba9b9431fb3f7,8825b20b8e5f1f94d87694a0f431f3395b50c3d4ca54bfd7dd522d2276e684e2,69253b4a415f9c566d4d893a830a5013b50dffbea4b42d167184a6f56b6026f9,False,
E001P-540c6808d333,1011268,BNG_100KM_E4_N5,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,18633f6f330550bedd6fadf7a41ce13e2bf200818f9401e619892f1a1fc8b8e3,9178e15954cba1d4b7e67e0e61f700c30b76e9818f4a10d80c337dcbbc5e3a92,0479d43b40e1a2755e3f6039aa955712cfd31f92cbfa015e7e2be2f4d4aa2bc6,False,
E001P-545862a1f88c,1008938,BNG_100KM_E4_N3,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,bf7be61ef593c4508aab40b5e506af4d8f17aab5ec253cbbd581bf3b1436edf6,04a2333d04e653daf7f3cc3427a9661ad43ca903386edea42779dc3aa4401ac0,b793020457497d4316bb1753c4ba2d4480a66f53542202c770e916c6db7a4785,False,
E001P-550ce30b15ca,1008526,BNG_100KM_E6_N2,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,22127e3d66e7e88b8cb9404234241f68d0786753045371b24eb1ab2aa0ba5280,a3583efa13b690756e34a88f96fe845443de941d904b85c32082e3b3f3024333,d1dbc0b80d142409f7d823b2dc55437d761ed20d466c9e344a107085b6cd8a39,False,E001O-45e9ba342c62
E001P-5633f1afbd36,1007609,BNG_100KM_E3_N5,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,7566fbce2bf9fa5eecde41b89fb2e3dd58720faa2e5a6ff269ea69b76c7ed100,f18b6641e5ec49eb7589b261d8a3c16b5296b407b54d297c7e20676b6d29f7a7,b95ce5376321f98dd6046237fca7891693b6b5c6bee5797f72eb0359185e8d50,False,
E001P-56f14b915965,1012977,BNG_100KM_E4_N1,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,41fdb1dc0d4aedce42dd5c4bb27a8306c84539f4cb1094a060e5bf24b6e81222,2f3e19ece0d7c6a9210bd05fee54256f5c3088443c3cad771dec685c156cee8e,fb5cd7f1e98a513277181d86d0a1fe3c5cd1926b69034cf95fdeebfaa1da7369,False,
E001P-57c10cf13230,1010427,BNG_100KM_E3_N1,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,ab9008529beb4c2b73c4b7dc51c6b3ce5e0d2f103b9dd0878db6c6056a7bdebd,96ecfad45f6031f99ef6f277f05850a27ec0e775df14190ce23f5c85cd8badaa,e6c93c14550ef8fb89f7545a7fbbada7b05f20e8e8925d9e008cb384f8d23ef7,False,
E001P-585898e6c6cd,1020211,BNG_100KM_E5_N3,EAP-8e32eccbc87e,2017,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,b92bd2089b0b91bcdbda5d9ccea05a6e45c496a591a0982d9715fa0b051c6d72,ce1832bbb97ef88af42eacaa9f4cc3c73cd3dd75be66c70ad90c30fada8b3ef0,e14049e71d2d3433c3bc57b25889fd8243c6736283b14ef4f11a8be07f0277c8,False,
E001P-593eedc49bfb,1010314,BNG_100KM_E3_N2,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,32b16cc3228c78e5e59687cd20533e25b2bf2bb89e4134dd3af04f8b2ccb1ba9,61aa19b931e902274767e22deabe098432da40092abafaddda247eab6f812a10,b768552610e78a797c4a67bc9d77cefc3b0f9e527e3d47063c76492f9f2c9f44,False,
E001P-595c4a24e7f7,1007384,BNG_100KM_E3_N3,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,93f2121e634cc6a1daa24593be47788e054174b2d18882a20f8bc223311865e1,e43f8e19f8ba88be73b6e5e109de734ecbe233e4687b04b23d32a88a4d01aad2,0c0f4a14b41cdff168bc2bfb156044bec56784f61e6d9d0c766b543e092ce02c,False,
E001P-59dfa0fe8fcf,1013146,BNG_100KM_E5_N1,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,061fc094e3467423077079fe39ae3221deb20cebf24f0b6d635a24af1a39a191,667af7641667821191cb8a7704f2b202730b17c938105c0c6d15071a2cbaa793,38582232a7d6b668dded8496387e3ec88abb623c7af2d9c2d96ac2efc60a6d82,False,
E001P-5a23e7a3033b,1010636,BNG_100KM_E2_N0,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,f63f70006a31e1f7668945487c24878fca998897e61cda9ad0effd0c2d7e0ca0,7b4b1d1b3a949703a119dc7ef7d8e0a91e935d05de46d75a1e7e9028259ab73d,f6d5ab810c6b33c004371ff906408091c6a881f7fee02e8aefd7a9e38bfa170e,False,E001O-68b0520bfa4a
E001P-5a6995b83b3d,1011165,BNG_100KM_E3_N3,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,19e92271e568b3af2487adab0902d2834baf6998e656608f8761cca3f72c8654,f75373ce3832617c0118c3d4c8f4f6038eaf54a98c76ad39f6a1f4df2e761302,f534b169f92c986351fe38605f7b8e0f7f80d9d9aabbe79422f089d2bad12c20,False,
E001P-5ad89861f977,1015010,BNG_100KM_E5_N2,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,15cacbd8aacdd93bd34bda6dad766bd882a6812bb8400bee4d7bde8cfd45fb64,dc6ae4aa439de8c28ae20dea7406361716a96464f3209e54fd1d11ca26b7121e,3a408d70d29ce1890bfad6afb671cc2d886c027cb95853171243716cb1be386f,False,
E001P-5b8ddab53ee4,1019254,BNG_100KM_E2_N1,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,5984ec5ac1a9c6720109b1f9476727bee1ab430704d34b55b61ba7206ac6c3ef,57419413afb9b3ba4c708185e9b1cb5fe1229ba2aaa8b39d7c337a4e4f57b203,1b30e937a5fc0b83396ea8284cf6fe6bcb61e685bc3fdbfaa27fb65209958a91,False,
E001P-5ba0a0175e44,1009115,BNG_100KM_E3_N4,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,9c9bcad4fc4db2eb248d34d0ad7f9072c9500f678f28d3b8202a8f933cd221d5,cecd80a0e5c29b391b48fbf669ff0f488f9952ac08fafab7e9055e92fcf15e35,5a5afa672989d6015c8dc69ec9c53063f2d4e82fcc1a5c24ef1fac30183128b6,False,E001O-9a72378c429b
E001P-5caa2d54f38b,1011284,BNG_100KM_E4_N5,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,6adcff77d6b2060b20db50d74152156b307883df3f3fa92b634d94693da2de53,44ca4974b85543510ecbcab756a129d906f60820b793c27fc9709c8a1cab046a,5b8eadf13b057541eddea1efd89935bcc8ecad5d1a177cd90c192b6802cc2913,False,
E001P-5e66b821a32e,1008022,BNG_100KM_E3_N0,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,1ad355708358f74cddf124f13dbd64f2000d3bebd6d7220d39d3a2b3d6df89a4,838fb32665e40363c3c8d88807cf2c138f5be99066c04ba1b6a9fc4f10d64e56,ae51c0677ac87281b10b3d00f47e42b02f1c66a757c6260963510dff7d8a711f,False,
E001P-5f26f47efa81,1003226,BNG_100KM_E3_N0,EAP-71ad6a50942e,2021,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,a232dcc413e8aa0af177fbf2a22c4ada5163b561c8b5874f0c5fc08f705717b8,94fadf5c6020a2c7c963726d556d90874f78283556d170a2c715ba28363bf480,42a8b4f923cfd91e3f5999f85dbdffa0fe7982d3678d2192e46bb0172dd73677,False,
E001P-60960295cce1,1016209,BNG_100KM_E2_N1,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,ecd4609f9acca323950d28cf07057c3d4e43cc3d0741ecf3066ab5571e09dd18,6e1d96c6d577591f47a72e58223d9ccfa0808f8dd98e48c49c995c44225153fc,d2bc2e412275f9c1fb311ee0d0685ef2bfd81e9716154fcdda0492fc27557c8b,False,
E001P-60f2c68a1dea,1016060,BNG_100KM_E1_N0,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,30b4375100b0702ace77496cc6eef7bbd82c50b53c1808950167729d77418ebf,5d3ac9dd79250fe7871e9017692722a21e2e43239e03d748ee81f51af2db7ed3,23fccaaa99dbb75b0764e52bb8db9b68b510d39bf0e573e10dec9b606145579e,False,
E001P-612f6a2be1ef,1010316,BNG_100KM_E3_N2,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,7e171cac307108243a9a175d73be2db06a0562e65d3b0e293e2feeada72d05fa,52e0e716f65688d470f3ff4436e4b4b70f60e30af7ec695702e8ffefdc64a9bc,6836308b736a237f2da18d573ad8001603a0eec5ca97049dd3cd210b116d2712,True,
E001P-63b853157e46,1011271,BNG_100KM_E4_N5,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,d5dac4ab10f0f34bd773177911fd364e178a9a6629aec3bab2163ec5ef77f364,500394c31c7a430aff28a9228cc7ff9e41acc96b9ebccb40a5990d47354cf0ad,330a991a35e5487b6d982fc9b54240ddd56aa0d83cb171dcc21d022132c07b30,False,
E001P-63f2d1e0f54d,1016164,BNG_100KM_E1_N0,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,55167cdf6749646bb8d3e12918b1a1c1b6d518947962b942022c256732996ee8,1b401ad0b2c38aae62ed3baa6d56774cda5f217f05dfd297e71cd558d4cff88b,6996eb6e35e11e8f9a9bbbbb225323e8cbfae6efe34856663654737bddc24106,False,
E001P-64649dc543eb,1021315,BNG_100KM_E5_N3,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,f01716af18607b22318262b13669a2707459fb47e924e2bfde94d900ee49f595,8fb1a22d2b362175908914a104f85dc4a103a8bccba967cb7b0c3efeae6fd0a2,115b41bdba5fb499a05547e9325624ba03602016e88cfa0578b6105139ec44fe,False,
E001P-66b82f36c0f6,1007986,BNG_100KM_E5_N1,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,675430203bc27d66eb55b3c91169a4619ce18a0ee3391eab76e6d3c268537cdd,585ccb8402998694e7990d05d5e09a58a5dc3a332e94a2bc00570e3609595f35,a958be096f71374e7195c0cb4634b32ec1dc2679c509ad2a3a0a122c076929b7,False,
E001P-66bc14093c0e,1013863,BNG_100KM_E4_N4,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,58f11c8fea96231b0fa92d165e05ed73f242f5b36495b695578903cdd2fff4e6,8b6b338a1c0fa9caa8da641fb35c7ffd7ab5259b9321f93e6c80af5697368e0c,6c2c54646594a004470e98bc43661b9aa272ae2b191ad43affca210f443cb0ea,False,
E001P-67eec1c6630f,1010645,BNG_100KM_E2_N0,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,e83a71534b573615b915e95320d3b818ae62d2ed1b704c265d2f41b391f2394f,1bdef370e544ca29c3d1578a352cc16e03ddc8bef287d118e00a4598086e893f,8b4a30271416ee91b06535302dd030c434c6ac1e175ff817618a8f355f114b53,False,E001O-0134257b26f3
E001P-690b78984e71,1007339,BNG_100KM_E3_N2,EAP-c590a5cb0139,2020,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,d47cb61aba46348d37ded6e3f17df676548ec783420297856deb6906ff4ed7e5,25b1fc149d7a70d0fe79461f52e414e611bb0acba5e1f8f98e3692605faa0c68,fb65838cb64afd93b423e2be9de36edfb745d73590f6b0c08de85285cdca4566,False,
E001P-6b114d58a5e4,1008540,BNG_100KM_E4_N3,EAP-a800a13742ee,2022,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,a907b3e7b89541c5dcfa2da4f338ae3f95ae00a2368e5a517bf7eb69cfd7a8a9,e60683d61ee41f819585ef69ddfaafd426b3918103696979d79e7028b338e51e,dd07755b89531f9153828287d4bed485cf1409f0d2ede69ff1425a9dfc4a23dc,False,
E001P-6dddae8dd8be,1008051,BNG_100KM_E5_N1,EAP-d3a871d4f09e,2019,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,be5664cf60be6b3b63ddd9027fe78bf6d10e4d7463c974650c95c4cd80d45d64,0e71e89967f524abcb82ca0d3c507b6357743180e88846a33091c3913b78e1c3,9e2f73ed73de445dbcdf5756fac557d3fb34b33173b492f4d432c493df64b2f6,False,
E001P-6e6dc6aeaba3,1012835,BNG_100KM_E4_N4,EAP-d85b0f0821f9,2018,1.0,e001-terrain-v1,128,verified,pass,pass,elevation_normalized;slope_degrees;hillshade_315_45;local_relief_r16m,pass,c335fc8c9051a127d3ae4846c6dc09fbb9cd058a2753b5b266bbc4adbc89c1d0,cc3fc1ba592cf5d863a0d19641454baed0cd269154daeb805a3b3c6783f183d2,fc8d89d7c1401a4ef4e35690b1e1263b5e236d48f4eea967f80cf0a224272ab1,False,
